Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,Rain
2/1/2011,22.7,33.5,0,NNE,NE,7,65,1006.9,5,31.8,No
2/2/2011,26.1,31.2,0,NE,E,13,59,1012.7,5,28.4,No
2/3/2011,25.1,37.5,0,SSW,SSW,11,58,1009.9,5,33.6,No
2/4/2011,24,33.7,0,ENE,ENE,7,72,1011.1,5,27.8,No
2/5/2011,24.2,41.5,0,NNW,NNW,24,46,1006.6,5,40.9,No
2/6/2011,27.6,35.6,0,SSE,S,2,56,1016.1,5,22.8,No
2/7/2011,18,23,0.2,S,SE,13,64,1020.6,5,22.6,No
2/8/2011,18.7,25.3,0.2,ESE,ESE,11,67,1018.6,5,24.2,No
2/9/2011,18.1,24.5,0.4,E,ENE,13,69,1023.6,5,21.6,No
2/10/2011,20.4,25.7,0,NNE,E,7,85,1020.3,5,24.3,No
2/11/2011,21,29.2,0.2,SSW,ENE,7,63,1011.4,5,28.3,No
2/12/2011,22.7,23.1,1.4,S,S,30,87,1016.4,5,22.2,Yes
2/13/2011,19.5,22.8,9.6,SSE,S,11,83,1018.4,5,21.3,Yes
2/14/2011,20.6,24.2,0.4,SSE,SE,20,59,1023.4,5,23.6,No
2/15/2011,18.3,25,0,ESE,ESE,9,84,1022,5,24,No
2/16/2011,19.8,26.7,2.2,NE,E,15,81,1016.3,5,25.7,Yes
2/17/2011,20.9,28.7,0,NNE,E,11,80,1011.2,5,26.8,No
2/18/2011,22.6,27.6,0,S,SE,20,83,1014,5,27,No
2/19/2011,22.4,30.1,0,NNE,NE,15,79,1006.3,5,28.4,No
2/20/2011,25,33.2,0,ESE,SE,6,61,1005.7,5,32,No
2/21/2011,20,24.9,0,S,SE,17,82,1012.4,5,24.4,No
2/22/2011,19.1,21.7,0.4,SSE,SSE,22,57,1022.6,5,19.2,No
2/23/2011,17.3,26.6,1.8,SSE,SSE,13,77,1021.3,5,26.1,Yes
2/24/2011,16.6,26.1,0.4,ENE,E,17,71,1016,5,24.9,No
2/25/2011,18,28,0,E,NNE,7,75,1012.2,5,27.1,No
2/26/2011,20.9,27.2,0,ENE,E,4,80,1009.5,5,26.8,No
2/27/2011,20.3,30.3,0,SSW,WNW,17,74,1007.5,5,26.9,No
2/28/2011,22.2,28.8,0.8,N,ENE,13,83,1007.8,5,26.1,No
3/1/2011,22.7,33.6,0.6,SSE,WNW,9,53,1003.1,5,32.5,No
3/2/2011,19.4,21.8,0,SSE,E,19,58,1015,5,21.2,No
3/3/2011,17.4,31.7,0,ESE,SE,20,77,1007.1,5,29.5,No
3/4/2011,19.1,25.8,0,SSE,E,9,72,1009.8,5,25.4,No
3/5/2011,18.1,23.2,0.2,ESE,ESE,22,70,1023.5,5,22.2,No
3/6/2011,18,23.6,0.2,ESE,E,17,48,1026.3,5,22.2,No
3/7/2011,17,24.4,0,ENE,E,9,67,1022.2,5,23.8,No
3/8/2011,17.6,25.8,0.2,NNE,NE,7,71,1015.8,5,25.2,No
3/9/2011,20.7,30.8,0,NW,NW,6,77,1013.1,5,30.6,No
3/10/2011,21.8,27.4,0,SE,ENE,6,70,1012,5,25.2,No
3/11/2011,22,26.7,0,ESE,ESE,7,86,1015.3,5,25.3,No
3/12/2011,20.6,28.1,1,W,E,4,82,1019.2,5,26.1,No
3/13/2011,21.8,27.7,0.2,W,NE,9,76,1018.2,5,27.2,No
3/14/2011,21.3,27.5,0,S,S,11,76,1020.6,5,22.3,No
3/15/2011,17.5,24.5,0.8,W,SE,13,82,1018.2,5,24.5,No
3/16/2011,19.3,28.3,0,ESE,SE,11,77,1016.8,5,25.3,No
3/17/2011,20.6,26.8,5.6,S,SE,17,85,1017,5,25.8,Yes
3/18/2011,20,25.2,0,ESE,SSE,19,81,1014,5,24.8,No
3/19/2011,19.4,24,10.4,ESE,ESE,24,86,1011.8,5,22.9,Yes
3/20/2011,18.8,23.5,99.4,E,ESE,22,92,1010.1,5,22.2,Yes
3/21/2011,19.4,24.8,20.8,ENE,E,26,95,1003.3,5,24,Yes
3/22/2011,21.1,27.4,27.8,ENE,ENE,9,95,999.4,5,26.2,Yes
3/23/2011,19.9,30.8,0.8,W,W,19,75,1000.4,5,29.6,No
3/24/2011,18.2,27.1,0.2,WNW,WNW,28,50,1003.2,5,26.3,No
3/25/2011,17.7,26.7,0,W,S,28,50,1008.7,5,24.8,No
3/26/2011,17.7,20.6,0,S,S,28,71,1020.1,5,18.6,No
3/27/2011,16.1,20.5,5,SSE,SSW,17,89,1024.5,5,18.4,Yes
3/28/2011,15.9,24.2,5.8,E,E,15,91,1025.5,5,23.5,Yes
3/29/2011,17.1,24.8,10.8,NE,NE,4,94,1022.3,5,24.3,Yes
3/30/2011,17.8,27.7,0,WSW,E,13,78,1016.1,5,26,No
3/31/2011,20.1,21.3,1.8,SSE,SE,22,78,1022.9,5,20.9,Yes
5/1/2011,14.8,22.9,3.6,SSW,S,19,84,1015.9,5,21.6,Yes
5/2/2011,12.9,18.4,0,W,WNW,20,87,1014.7,5,18.1,No
5/3/2011,14,18.5,0.6,S,SSW,15,90,1013.7,5,18.5,No
5/4/2011,13,21.8,0.4,W,S,24,72,1015.6,5,20.7,No
5/5/2011,11.7,19.5,0.2,SSW,SSW,24,63,1021.3,5,18.8,No
5/6/2011,10.1,19.6,0,SSE,S,19,69,1020.4,5,18.4,No
5/7/2011,9.8,20.8,0,W,ESE,22,75,1015.2,5,19.6,No
5/8/2011,9.6,22,0,SW,WSW,20,76,1010.4,5,21.6,No
5/9/2011,10.5,17.7,0,W,SSW,22,63,1013.7,5,16.9,No
5/10/2011,10.1,18,4.4,SSW,S,26,62,1013.1,5,17.6,Yes
5/11/2011,8.2,16.4,0.2,W,W,9,64,1006.4,5,14.8,No
5/12/2011,7.9,16.7,0,WSW,WSW,26,51,1009.3,5,16.2,No
5/13/2011,9.9,21,0,SW,W,13,69,1008.1,5,19.8,No
5/14/2011,10.8,17.9,0,WSW,WSW,28,50,1017.6,5,16.2,No
5/15/2011,7.3,19.2,0,WSW,W,24,58,1026.9,5,19,No
5/16/2011,7.3,19.6,0,W,ENE,17,69,1026.2,5,17.5,No
5/17/2011,7.9,20.2,0,W,S,22,72,1028.1,5,18.9,No
5/18/2011,8.5,20.8,0,W,E,19,74,1029.6,5,19.4,No
5/19/2011,11.5,20.5,2.6,N,ENE,15,83,1028.2,5,19.3,Yes
5/20/2011,11.3,21.2,0,WNW,E,15,91,1024.4,5,19.8,No
5/21/2011,12.1,23.3,0,W,E,17,80,1021.5,5,20.9,No
5/22/2011,12.4,21.6,0,NNE,NE,13,79,1015.3,5,20.6,No
5/23/2011,13.9,22.9,1,NW,NW,15,81,1001.4,5,22.4,No
5/24/2011,12.1,18.8,0,WNW,SSE,7,57,1005,5,15.5,No
5/25/2011,11.1,14.2,12,SW,SSW,33,72,1011.1,5,13.9,Yes
5/26/2011,10.7,19.6,9.4,SW,S,20,63,1015.1,5,19.3,Yes
5/27/2011,8.8,18.3,0,W,S,22,69,1017.8,5,16.2,No
5/28/2011,8.5,17.4,0,SSE,S,22,75,1022.5,5,16.8,No
5/29/2011,10.2,17,0,S,SSW,20,82,1021.9,5,16.7,No
5/30/2011,11.2,17.9,36,ESE,SSE,30,89,1018.4,5,14,Yes
5/31/2011,13.9,19.9,65.2,E,ESE,39,81,1019.3,5,19.6,Yes
6/1/2011,16.1,21,4.6,ESE,ESE,22,65,1025,5,18.7,Yes
6/2/2011,13.7,19.8,2.6,SE,SE,11,73,1022.7,5,18.2,Yes
6/3/2011,10.6,20.4,0,W,WNW,20,85,1014.7,5,18.5,No
6/4/2011,11.1,18.7,0,SSW,W,13,73,1013.7,5,18.3,No
6/5/2011,10.5,17.7,1.4,W,W,20,68,1012.9,5,16.5,Yes
6/6/2011,9.3,17.7,0,WSW,SSE,7,57,1016.2,5,15,No
6/7/2011,7,15,0,W,W,13,71,1013.2,5,14,No
6/8/2011,8.2,14.1,0,W,W,22,46,1012.7,5,13.1,No
6/9/2011,7.5,16.4,0,W,W,22,54,1011,5,15.2,No
6/10/2011,8.9,15.7,0,SW,SW,19,58,1017,5,14.2,No
6/11/2011,9.9,15.7,7.8,SE,SSW,20,86,1024.6,5,13.8,Yes
6/12/2011,11.6,15.7,18.2,S,SSE,28,89,1022.9,5,15.3,Yes
6/13/2011,12.8,16.7,23.4,SSE,SE,17,92,1021.1,5,16.3,Yes
6/14/2011,13.7,17.8,10.4,SSE,SSE,22,81,1019.9,5,15.4,Yes
6/15/2011,14.1,18.4,13.8,ESE,SE,37,85,1021.4,5,17.4,Yes
6/16/2011,14,17.1,4.2,ESE,SSW,31,71,1016.8,5,16.3,Yes
6/17/2011,8.2,18.3,4.2,W,WSW,9,82,1005.5,5,15.5,Yes
6/18/2011,9.9,17.7,0,W,W,17,51,1009.8,5,17,No
6/19/2011,8.3,18.4,0,W,WNW,19,69,1014,5,17.7,No
6/20/2011,9.3,19.6,0,NW,WNW,11,64,1011.9,5,18.6,No
6/21/2011,11.8,20.7,0,W,WSW,20,54,1000.6,5,18.5,No
6/22/2011,9.6,16.3,0,WSW,WSW,19,47,1010.4,5,15.7,No
6/23/2011,9.8,20.5,0,SW,WSW,9,59,1017.3,5,19.5,No
6/24/2011,8.1,18.6,0,W,NE,20,69,1024.7,5,17.6,No
6/25/2011,7.7,19.6,0,W,E,19,79,1028,5,18.2,No
6/26/2011,7.8,20.7,0,W,W,13,83,1023.3,5,20.5,No
6/27/2011,7.5,20,0,W,SSE,28,66,1027.2,5,19.1,No
6/28/2011,9,16.6,0,SSE,S,20,86,1032.6,5,16.3,No
6/29/2011,10.7,18,2.8,ESE,S,17,74,1035.7,5,14.6,Yes
6/30/2011,12.1,18.1,0.4,SSE,SSE,7,76,1034.8,5,16.2,No
7/1/2011,10.8,16.6,0.4,SSE,SSW,19,91,1028.1,5,16.2,No
7/2/2011,11.3,19.3,2.6,W,E,11,91,1022.6,5,18.9,Yes
7/3/2011,8.6,20.7,0,N,N,17,90,1017.5,5,19.8,No
7/4/2011,10.1,20.4,0.2,NW,NW,28,50,1010,5,18.6,No
7/5/2011,12.2,17.1,0,W,W,28,36,1004.8,5,16.5,No
7/6/2011,10.9,17.6,0,WNW,NW,20,44,1007.4,5,17,No
7/7/2011,11.1,17.6,0,W,WSW,44,45,1013.8,5,16,No
7/8/2011,5.5,17,0,WSW,W,19,59,1018.2,5,16.6,No
7/9/2011,6.4,17,0,WSW,WSW,24,49,1015.5,5,16.4,No
7/10/2011,6.1,16.4,0,W,NW,26,44,1010.2,5,15.9,No
7/11/2011,9.2,17.9,0,SW,W,22,41,1018.1,5,17.3,No
7/12/2011,6.9,18.9,0,WSW,WNW,19,56,1017.9,5,18.5,No
7/13/2011,9.5,12.3,0,WSW,W,20,54,1016.5,5,11.9,No
7/14/2011,8.2,15.6,0,SW,S,19,56,1027.4,5,14.6,No
7/15/2011,5.6,13.2,0.8,S,S,26,64,1032.4,5,12.7,No
7/16/2011,7.5,16.3,9,ENE,E,13,94,1027.7,5,14.8,Yes
7/17/2011,10.4,16.1,2.2,W,ESE,11,95,1021.5,5,14.5,Yes
7/18/2011,9.6,20.3,1.4,SW,WNW,22,90,1015,5,18.5,Yes
7/19/2011,7.4,14.7,0.6,W,W,22,63,1011.6,5,10.3,No
7/20/2011,8.7,18.5,76.8,S,SSW,24,91,1013.5,5,15,Yes
7/21/2011,11.1,13.3,39.2,WSW,SW,22,94,1014.3,5,11.4,Yes
7/22/2011,11.3,13.9,88.2,S,WSW,19,88,1018,5,11.5,Yes
7/23/2011,8.7,15.6,57.4,SSW,SSW,22,89,1019.1,5,14.5,Yes
7/24/2011,6.4,15.4,2,W,W,22,79,1017.8,5,13.8,Yes
7/25/2011,8.3,19.1,0.6,NW,SSE,13,73,1014.8,5,16.7,No
7/26/2011,7,18.4,0.6,WSW,SW,19,74,1018.6,5,18,No
7/27/2011,8.1,17.3,0.2,S,S,19,70,1026.8,5,16.3,No
7/28/2011,7.1,20.4,0,W,N,22,83,1025.6,5,19.6,No
7/29/2011,7.3,20,0,WNW,ENE,17,75,1023.6,5,19,No
7/30/2011,7.1,20.2,0,NNE,SE,17,78,1020.5,5,18.8,No
7/31/2011,7.4,21.4,0,W,S,15,65,1019.4,5,21.1,No
8/1/2011,9.7,22.7,0,NNE,E,15,73,1019.4,5,19.3,No
8/2/2011,9.9,22.1,0,W,NE,19,72,1020.9,5,21.7,No
8/3/2011,12.5,25.7,0,W,ENE,13,72,1021.6,5,23,No
8/4/2011,12,23.5,0,W,NE,15,73,1024,5,23,No
8/5/2011,11.3,25.2,0,NNW,NNW,6,66,1021.8,5,24.7,No
8/6/2011,12.7,24,0,WSW,NNE,0,57,1016.7,5,21.7,No
8/7/2011,13.7,19.5,0.6,NW,N,9,84,1012.6,5,16.7,No
8/8/2011,9.4,18.3,4.4,W,W,17,66,1007.8,5,15.9,Yes
8/9/2011,7.8,17.1,0,WSW,W,19,69,1005.6,5,16.1,No
8/10/2011,7.8,18.5,0,WSW,WNW,9,58,1004.5,5,16.5,No
8/11/2011,7.3,18.5,0,W,S,15,58,1008.2,5,16.9,No
8/12/2011,10.3,17.3,13,SSW,SSW,22,74,1018.7,5,14.2,Yes
8/13/2011,8.3,18.9,2.6,W,E,20,78,1022.2,5,17.2,Yes
8/14/2011,10.3,16.5,1,S,E,7,89,1023.9,5,15.7,No
8/15/2011,9.4,17.8,0.6,W,ESE,17,78,1022.8,5,17.2,No
8/16/2011,10.6,17.9,0,ESE,ENE,13,85,1018.7,5,17.5,No
8/17/2011,10.2,16.9,0,NNE,N,17,91,1014.1,5,15.2,No
8/18/2011,10.9,18.9,5.6,NNW,W,28,69,1008.7,5,17.9,Yes
8/19/2011,8.6,17.4,0.8,SE,SSE,28,85,1015.8,5,16.2,No
8/20/2011,8.9,19.5,20.2,SSE,SE,24,57,1028.6,5,18.7,Yes
8/21/2011,12.3,18.5,2.2,ESE,SSE,26,56,1034.6,5,17.6,Yes
8/22/2011,12.7,18.2,0,ESE,SE,20,56,1036.7,5,17.5,No
8/23/2011,12.2,17.5,0,W,ENE,17,86,1031.8,5,16.6,No
8/24/2011,10.4,18.9,1,ENE,ENE,17,82,1026.6,5,18.4,No
8/25/2011,10.4,19.9,0.2,E,NE,9,79,1020.6,5,19,No
8/26/2011,10.8,20.4,0,SSE,E,19,75,1022.9,5,19.1,No
8/27/2011,12.4,19,0,SSE,E,11,96,1017.7,5,18.1,No
8/28/2011,11.3,21.6,0,SSW,ENE,20,76,1017,5,18.7,No
8/29/2011,11.2,24,0,WSW,S,4,57,1015.1,5,23.3,No
8/30/2011,13.6,18.7,0,SSE,ESE,15,68,1021.1,5,16.6,No
8/31/2011,11.4,19.7,0,ESE,E,15,78,1021.3,5,18.4,No
9/1/2011,13.4,19.5,0,ESE,ESE,6,84,1022.4,5,19.3,No
9/2/2011,14.2,17.9,0,S,S,17,64,1028.6,5,16.5,No
9/3/2011,10.1,19.1,0,ENE,NE,15,70,1027,5,18.6,No
9/4/2011,10.6,20,0,NNE,NE,13,56,1024,5,19.4,No
9/5/2011,14.2,22.5,0,NNE,NE,4,56,1023.2,5,20.1,No
9/6/2011,14.7,26.8,0,W,NNE,20,44,1014.3,5,26.6,No
9/7/2011,11.6,20.1,2.4,W,ESE,28,36,1017.5,5,17.1,Yes
9/8/2011,12.6,18.3,0,E,E,2,67,1017.6,5,17.1,No
9/9/2011,12.2,14.8,4.4,WSW,S,15,82,1006.1,5,14.1,Yes
9/10/2011,7.4,16.9,1.6,W,WSW,31,39,1008.2,5,15.3,Yes
9/11/2011,10.2,20.4,0.2,SW,SW,28,47,1011,5,17.9,No
9/12/2011,9,19.8,0,SW,ESE,19,48,1022.6,5,17.1,No
9/13/2011,8.2,22.6,0,NW,E,11,57,1019.9,5,19.1,No
9/14/2011,11.1,26.7,0,S,WNW,6,37,1017,5,26,No
9/15/2011,15.2,19.3,0,SSE,E,19,75,1018.1,5,18.1,No
9/16/2011,11.4,21.4,0,W,ENE,13,49,1012.5,5,20.1,No
9/17/2011,14.3,25.4,0,SSW,E,9,66,1013.2,5,19.9,No
9/18/2011,15.7,30.6,0,S,SSE,6,27,1015.9,5,21.9,No
9/19/2011,14.6,26,0,NNE,NE,11,59,1013.7,5,20.9,No
9/20/2011,17.5,28.1,0,W,WNW,22,31,1006.5,5,23,No
9/21/2011,11.9,22.7,0,W,E,17,36,1017.5,5,19.3,No
9/22/2011,11.2,22.8,0,NNE,ENE,11,53,1019,5,20.4,No
9/23/2011,12.7,32.5,0,SSE,W,15,44,1012.8,5,30.4,No
9/24/2011,14.3,17.7,0.2,SSE,ESE,15,65,1017.8,5,16.3,No
9/25/2011,13.1,17.3,23.8,ESE,ESE,31,90,1020.3,5,13.2,Yes
9/26/2011,12.3,19.7,30,ESE,ESE,24,52,1022.1,5,19.3,Yes
9/27/2011,10.7,20.8,0.4,ENE,NE,9,63,1018.9,5,18.5,No
9/28/2011,13.4,18,0,NNE,ENE,9,59,1010.6,5,15.8,No
9/29/2011,15.5,22,7.8,W,WNW,19,74,996.3,5,16.9,Yes
9/30/2011,12.2,20.8,0.8,W,W,28,43,1002.8,5,20.2,No
10/1/2011,10.8,20,0.2,SSW,SE,2,49,1005,5,18.3,No
10/2/2011,11.4,17.1,9.8,SSE,SSE,30,88,1016.7,5,15.2,Yes
10/3/2011,10.3,18.4,4.6,S,S,17,76,1021.3,5,17.5,Yes
10/4/2011,10.7,19.9,0.2,SSE,SSE,19,73,1022.9,5,19.4,No
10/5/2011,10,20.1,0.2,WNW,E,20,76,1018.2,5,17.8,No
10/6/2011,13.3,19,0,NNE,NE,7,67,1013.5,5,17.9,No
10/7/2011,14.4,21,2.2,E,E,9,88,1010.2,5,20,Yes
10/8/2011,15.4,21.6,2,ESE,SSE,9,93,1009.4,5,19,Yes
10/9/2011,13.2,23.6,1,WSW,SW,11,89,1004.9,5,21.3,No
10/10/2011,12,22,0.2,E,E,13,77,1006.5,5,18.2,No
10/11/2011,12.2,21.1,0,WSW,ESE,28,39,1009.5,5,19.6,No
10/12/2011,10.9,21.1,0,ESE,ESE,17,49,1017,5,17.5,No
10/13/2011,14.9,20.1,0.2,E,E,2,70,1021.3,5,19.7,No
10/14/2011,16.6,19.4,0,ENE,ENE,20,65,1017.4,5,17.8,No
10/15/2011,17.1,24.6,7.2,ENE,ENE,2,84,1007.5,5,21.7,Yes
10/16/2011,17.1,23.3,0.2,SSW,SE,15,62,1014.8,5,21.9,No
10/17/2011,13.2,20.5,3.2,S,SE,24,52,1031.8,5,19.6,Yes
10/18/2011,13,19.9,0.2,E,E,4,57,1031.6,5,19.2,No
10/19/2011,12.3,21.4,0,NE,ENE,13,67,1027.8,5,20.9,No
10/20/2011,13.5,23.5,0,NNE,ENE,6,100,1023.5,5,23,No
10/21/2011,15.9,30.1,0.2,SSW,ENE,11,59,1021.4,5,26.3,No
10/22/2011,17.6,24.6,0,SSW,E,2,76,1021.5,5,23.1,No
10/23/2011,19,24.8,0,ENE,ENE,2,80,1017.9,5,22.4,No
10/24/2011,18,34.3,0,NW,NNW,7,53,1007.7,5,33.8,No
10/25/2011,18.7,19.5,0.8,SSE,SSE,26,81,1013.6,5,16.9,No
10/26/2011,14.2,18.6,2.8,SSE,SE,11,78,1022.3,5,17.2,Yes
10/27/2011,13.9,19.6,2.2,ESE,E,19,59,1021.9,5,19.3,Yes
10/28/2011,16.8,21.7,0,ENE,ENE,11,67,1015.5,5,21.2,No
10/29/2011,17.6,28.2,0,NNE,ESE,4,70,1008.9,5,24.1,No
10/30/2011,18.1,25.8,0,S,E,6,75,1009.5,5,21.6,No
10/31/2011,14.4,22.7,0,SSE,SE,19,100,1019.7,5,20.2,No
11/1/2011,15.1,20.7,0.4,S,ESE,15,73,1016,5,19.8,No
11/2/2011,14.3,24,0,S,SE,15,64,1009.4,5,22.7,No
11/3/2011,13.8,18.4,11.4,SE,ESE,19,88,1013.8,5,18,Yes
11/4/2011,13.9,21.5,3.8,ESE,ESE,7,60,1018.1,5,20.4,Yes
11/5/2011,15.3,24.1,0.2,ENE,NE,11,62,1015,5,21.5,No
11/6/2011,17.7,28.9,0,NE,NNE,6,56,1009.2,5,25.8,No
11/7/2011,21.2,29.5,0,E,E,9,54,1012.2,5,25.6,No
11/8/2011,19.4,28.9,0.6,W,NNE,9,78,1008.8,5,27,No
11/9/2011,19.7,29,19.8,NNE,E,9,77,1011.2,5,27.6,Yes
11/10/2011,24.2,30.4,0,SSE,SW,11,61,1011.5,5,28.2,No
11/11/2011,18.3,23.3,0.4,ENE,E,15,46,1022.5,5,22.5,No
11/12/2011,19.3,24.7,0,NNE,E,20,64,1015.1,5,23.4,No
11/15/2011,18.8,24.6,0,NE,E,11,52,1016.6,5,23.3,No
11/16/2011,19.1,22.1,0,S,SSW,13,77,1018.7,5,20.7,No
11/17/2011,15.9,21.4,12.8,ESE,ESE,9,93,1018.7,5,17.9,Yes
11/18/2011,17.1,23.7,1.8,ENE,E,4,77,1016.1,5,22.9,Yes
11/19/2011,18.1,27.5,0,NNE,NNE,15,76,1010.4,5,26.6,No
11/20/2011,19.6,28,0,W,E,9,78,1007.4,5,26.1,No
11/21/2011,17.5,22.3,2.4,NE,NE,9,62,1015.2,5,21.2,Yes
11/22/2011,17.8,21.9,4.8,SSE,SSE,7,85,1008.8,5,21.8,Yes
11/23/2011,14.8,18.3,38.8,SE,SSE,19,93,1019.7,5,17.2,Yes
11/24/2011,15.3,18.3,14.8,ESE,ESE,19,75,1025.7,5,17.3,Yes
11/25/2011,15.4,20,7.6,E,ESE,24,89,1020.4,5,18.6,Yes
11/26/2011,18.1,26.8,22,NE,ENE,28,95,1003.9,5,24.3,Yes
11/27/2011,18.6,29.8,6.8,WNW,WSW,26,42,1007.9,5,27.2,Yes
11/28/2011,17,26.9,0,NE,NE,13,55,1015.6,5,24.4,No
11/29/2011,19.7,26.2,0,NE,NE,9,66,1014.2,5,24.6,No
11/30/2011,20.7,31.6,0,SW,NW,17,77,1009.1,5,30.6,No
12/1/2011,15.8,21.9,1.4,S,SSE,22,51,1020.6,5,20.9,Yes
12/2/2011,14.1,21.1,1.4,SSE,S,22,63,1020.8,5,20.7,Yes
12/3/2011,13.9,22.2,0,NNE,E,13,57,1016.9,5,21.2,No
12/4/2011,15.6,21.1,0,SSE,SSE,20,70,1015,5,16.3,No
12/5/2011,11.8,19,4.8,W,SSW,24,61,1019.9,5,16.4,Yes
12/6/2011,12.6,19.1,5.4,ESE,SE,15,77,1017.9,5,17.4,Yes
12/7/2011,12.1,22,2.2,ESE,ESE,11,64,1014,5,19.1,Yes
12/8/2011,16.2,22.3,23.6,SSE,E,4,86,1013.1,5,21.8,Yes
12/9/2011,16.7,23.9,0.6,ENE,E,9,81,1013.3,5,22.9,No
12/10/2011,17.7,23.5,0.2,E,E,2,74,1008,5,22.4,No
12/11/2011,18.3,25.6,0,SSE,NNE,2,69,1002.1,5,20.5,No
12/12/2011,17.5,19.3,12.6,S,SSE,20,92,1006.3,5,18.8,Yes
12/13/2011,16.4,23.4,4.2,SSW,SSE,19,62,1007.9,5,23.2,Yes
12/14/2011,15.2,22.2,0.4,SE,S,20,60,1016.2,5,19.7,No
12/15/2011,15.5,22.6,0.2,ESE,ESE,13,59,1018,5,21.4,No
12/16/2011,14.7,21.6,0,SE,SE,15,64,1020.8,5,20.8,No
12/17/2011,17,21.7,0,ESE,E,15,50,1021.4,5,21.3,No
12/18/2011,15.8,23.2,0,NE,NE,11,67,1016.2,5,22.2,No
12/19/2011,18.6,22.8,0,NNE,NNE,9,77,1008,5,21.7,No
12/20/2011,18.4,24.3,14.8,SW,SE,20,79,1014.4,5,22.8,Yes
12/21/2011,18.7,25,0,ESE,ESE,9,71,1016.6,5,23.5,No
12/22/2011,19.2,22.9,0,ENE,ENE,9,76,1017,5,19.7,No
12/23/2011,18.7,25,5.2,E,E,9,79,1012.9,5,24.2,Yes
12/24/2011,19.7,26.2,0.4,ENE,E,15,75,1012.5,5,25.1,No
12/25/2011,19.1,26.6,0,NE,NE,15,65,1009.8,5,25,No
12/26/2011,20,26.8,0,S,ENE,17,61,1004.2,5,24.4,No
12/27/2011,19.1,23.7,0.4,SSE,S,24,69,1010.7,5,21.3,No
12/28/2011,18.3,24.4,0,SSE,S,20,60,1011.8,5,23.9,No
12/29/2011,17.5,25,0,SSE,SSE,15,69,1014.9,5,23.8,No
12/30/2011,17.1,25.1,0.6,ESE,ESE,13,74,1019.5,5,23.9,No
12/31/2011,16.9,23.6,0,ENE,E,13,69,1018.8,5,22.8,No
1/1/2012,16,25.3,0,ENE,ENE,17,56,1015.3,5,25,No
1/2/2012,18.1,26.5,0,NE,ENE,15,54,1016.5,5,25.4,No
1/3/2012,20.6,26.8,0,NE,NE,15,58,1015.4,5,25.5,No
1/4/2012,20.7,29.4,0,S,E,15,69,1010.2,5,27.8,No
1/5/2012,20,24.8,0,SSE,E,11,61,1014.2,5,23.4,No
1/6/2012,18.5,22.4,0.8,SSW,SSE,24,75,1016.4,5,21.5,No
1/7/2012,15.1,24.8,0,ENE,ENE,11,64,1012.1,5,23.8,No
1/8/2012,20,26.4,0,NE,NNE,7,73,1003.5,5,25.6,No
1/9/2012,20.8,27.5,31.6,S,ESE,22,79,1005.7,5,25.8,Yes
1/10/2012,19.4,29.8,0.2,W,E,17,38,1006.8,5,29.4,No
1/11/2012,19.7,27.6,0,WSW,W,15,36,1001.5,5,26.9,No
1/12/2012,13.9,23.2,0,SW,SE,22,43,1015.6,5,21.2,No
1/13/2012,14.7,25,0,ENE,E,15,56,1013.5,5,24.1,No
1/14/2012,18.4,23.4,0,ESE,E,11,68,1015.8,5,22.4,No
1/15/2012,17.3,22.9,29,ENE,ESE,28,95,1019.2,5,21.9,Yes
1/16/2012,17.5,24.3,18.6,E,E,13,84,1022.1,5,23.2,Yes
1/17/2012,18.7,26.1,6,ENE,E,20,59,1021.1,5,25,Yes
1/18/2012,20,26.9,0,ENE,E,2,75,1014.3,5,26.1,No
1/20/2012,20.7,25.7,0,E,E,19,75,1015,5,25.2,No
1/21/2012,21.8,24.8,0,SE,NNE,13,73,1015.8,5,22.6,No
1/22/2012,19.7,26.6,12,ESE,SE,31,65,1021.5,5,25.7,Yes
1/23/2012,19.6,24.5,0.2,W,ESE,30,60,1021.1,5,23.5,No
1/24/2012,20.5,23.7,0,ESE,SSE,6,76,1016.5,5,21.7,No
1/25/2012,20.7,24.5,7.2,NNE,E,7,84,1013,5,22.7,Yes
1/26/2012,20.8,26.9,29.6,E,E,13,90,1013.4,5,26.4,Yes
1/27/2012,21.8,25.3,2,ESE,ESE,30,80,1016.8,5,24.1,Yes
1/28/2012,21.6,26.6,0.2,ENE,E,19,68,1013.2,5,23.7,No
1/29/2012,22,27.3,0,NE,NE,20,74,1008.8,5,26.1,No
1/30/2012,21.7,33.2,1.4,NNE,NNW,17,69,998.7,5,31.2,Yes
1/31/2012,25.3,28.8,0,SSE,SE,19,50,1008,5,24.4,No
2/1/2012,18.4,21.9,8.8,SE,ESE,26,87,1013.7,5,21.2,Yes
2/2/2012,18.5,20.2,5.4,ESE,SE,17,72,1010.5,5,18.5,Yes
2/3/2012,16.7,21,49.8,SSW,WSW,15,95,1004.6,5,20.7,Yes
2/4/2012,17,25.9,6,ESE,ESE,13,92,1003.6,5,25.6,Yes
2/5/2012,18.2,26.8,0.2,NE,E,11,84,1000.5,5,25.3,No
2/6/2012,20.4,24.8,0,S,SSW,24,76,1002.9,5,23.8,No
2/7/2012,19.4,24,2.2,ESE,ESE,13,91,1007.2,5,23.2,Yes
2/8/2012,19.2,24.5,1.4,ESE,ESE,17,68,1011.5,5,23.2,Yes
